freq[Hz];dbTrc1_S11;angTrc1_S11;
8.163781890945473E+009;-1.706731770827994E+000;1.688579864305046E+002;
8.164782391195598E+009;-1.669078887033528E+000;1.667535076602679E+002;
8.165782891445723E+009;-1.704293783161945E+000;1.644735413484674E+002;
8.166783391695849E+009;-1.707320362029420E+000;1.626408315260287E+002;
8.167783891945972E+009;-1.723276976306130E+000;1.604576910750021E+002;
8.168784392196098E+009;-1.715623807141433E+000;1.581796384791554E+002;
8.169784892446223E+009;-1.727293891849596E+000;1.559926389405890E+002;
8.170785392696348E+009;-1.684265873620092E+000;1.539264090417882E+002;
8.171785892946473E+009;-1.713970439927201E+000;1.518222019379675E+002;
8.172786393196598E+009;-1.730006088189183E+000;1.495839538933692E+002;
8.173786893446724E+009;-1.738932295468906E+000;1.473993403552640E+002;
8.174787393696848E+009;-1.753418059652235E+000;1.453712244836815E+002;
8.175787893946974E+009;-1.745311528215689E+000;1.431058596417581E+002;
8.176788394197099E+009;-1.767070558895218E+000;1.409195738834793E+002;
8.177788894447224E+009;-1.755399657523402E+000;1.386711835358544E+002;
8.178789394697349E+009;-1.738937491202317E+000;1.365131562217944E+002;
8.179789894947474E+009;-1.773248834891770E+000;1.346706384277644E+002;
8.180790395197599E+009;-1.759294503240539E+000;1.321166707114953E+002;
8.181790895447723E+009;-1.781364294285426E+000;1.300214839396219E+002;
8.182791395697849E+009;-1.797499525934664E+000;1.277669842841573E+002;
8.183791895947974E+009;-1.768408887128547E+000;1.255738326984742E+002;
8.184792396198099E+009;-1.764534587470797E+000;1.233308008877095E+002;
8.185792896448224E+009;-1.807385091550060E+000;1.214196579657040E+002;
8.186793396698349E+009;-1.797034614970717E+000;1.190924616361599E+002;
8.187793896948474E+009;-1.821699906013285E+000;1.170050102744148E+002;
8.188794397198599E+009;-1.826371295243175E+000;1.146882382499527E+002;
8.189794897448725E+009;-1.824505574027181E+000;1.124475667478692E+002;
8.190795397698850E+009;-1.845325581062746E+000;1.103578669932579E+002;
8.191795897948975E+009;-1.823197813070129E+000;1.079190933466266E+002;
8.192796398199100E+009;-1.842733956204871E+000;1.057056342040859E+002;
8.193796898449225E+009;-1.842926529597343E+000;1.033952902554694E+002;
8.194797398699349E+009;-1.839916256344637E+000;1.010658189596413E+002;
8.195797898949474E+009;-1.864118181001676E+000;9.899109750379087E+001;
8.196798399199600E+009;-1.842164493974988E+000;9.664190803751431E+001;
8.197798899449725E+009;-1.895833374842918E+000;9.446596129036654E+001;
8.198799399699850E+009;-1.875755628630261E+000;9.224475805829226E+001;
8.199799899949975E+009;-1.903834759786599E+000;8.993159556741188E+001;
8.200800400200100E+009;-1.901191369376013E+000;8.757306937876344E+001;
8.201800900450225E+009;-1.910316640292197E+000;8.537242773526144E+001;
8.202801400700350E+009;-1.926561256671390E+000;8.300808314496895E+001;
8.203801900950476E+009;-1.933457212150268E+000;8.084829912663336E+001;
8.204802401200601E+009;-1.935449143894106E+000;7.848001682075447E+001;
8.205802901450726E+009;-1.943602756737780E+000;7.605563821747842E+001;
8.206803401700851E+009;-1.973067747109314E+000;7.377509331499228E+001;
8.207803901950975E+009;-1.962475775629828E+000;7.143654075210837E+001;
8.208804402201100E+009;-1.982996058391167E+000;6.926923111820543E+001;
8.209804902451225E+009;-1.988286324481876E+000;6.687762819107128E+001;
8.210805402701351E+009;-2.012776411833905E+000;6.441079778650247E+001;
8.211805902951476E+009;-2.012938618519679E+000;6.224371536120918E+001;
8.212806403201601E+009;-2.031307315360796E+000;5.984326599908862E+001;
8.213806903451726E+009;-2.041465635128081E+000;5.738079246392374E+001;
8.214807403701851E+009;-2.038978490790410E+000;5.498319480785040E+001;
8.215807903951976E+009;-2.073761132825451E+000;5.268283766969068E+001;
8.216808404202101E+009;-2.093347287725424E+000;5.030870011083392E+001;
8.217808904452227E+009;-2.090342137652383E+000;4.785802199248658E+001;
8.218809404702351E+009;-2.087186563902479E+000;4.546660042329221E+001;
8.219809904952477E+009;-2.112045264931259E+000;4.310566658355949E+001;
8.220810405202601E+009;-2.119098859942576E+000;4.061760912135702E+001;
8.221810905452726E+009;-2.139119504513638E+000;3.832795745178250E+001;
8.222811405702851E+009;-2.171088907574593E+000;3.583856527351492E+001;
8.223811905952976E+009;-2.175138467934741E+000;3.338522276248764E+001;
8.224812406203102E+009;-2.181006970916751E+000;3.094824054672347E+001;
8.225812906453226E+009;-2.207849836616461E+000;2.850396674980400E+001;
8.226813406703352E+009;-2.204903094594219E+000;2.604923028091022E+001;
8.227813906953477E+009;-2.233140449735465E+000;2.366992127867560E+001;
8.228814407203602E+009;-2.253250990092839E+000;2.130913043950912E+001;
8.229814907453727E+009;-2.260273840263302E+000;1.866731985119452E+001;
8.230815407703852E+009;-2.276206621626880E+000;1.612954299135424E+001;
8.231815907953978E+009;-2.301668883809476E+000;1.384478492734127E+001;
8.232816408204102E+009;-2.318592236347942E+000;1.123502974086255E+001;
8.233816908454227E+009;-2.331952393762803E+000;8.862298951251066E+000;
8.234817408704352E+009;-2.313390517806387E+000;6.325592721071158E+000;
8.235817908954477E+009;-2.349625384733540E+000;3.891663311302102E+000;
8.236818409204602E+009;-2.372980518146230E+000;1.320848127648852E+000;
8.237818909454727E+009;-2.361837362452082E+000;-1.165775036968702E+000;
8.238819409704852E+009;-2.397971859197196E+000;-3.485981497490948E+000;
8.239819909954977E+009;-2.412722420339600E+000;-6.054292179353266E+000;
8.240820410205103E+009;-2.421804909623745E+000;-8.627571745764891E+000;
8.241820910455228E+009;-2.443790259446298E+000;-1.120144689053668E+001;
8.242821410705353E+009;-2.449372784290824E+000;-1.352274510200899E+001;
8.243821910955478E+009;-2.462298661979305E+000;-1.596466930902543E+001;
8.244822411205603E+009;-2.471296211851032E+000;-1.858521016317992E+001;
8.245822911455728E+009;-2.496348600858311E+000;-2.085083617970589E+001;
8.246823411705853E+009;-2.493705573531136E+000;-2.348716431499713E+001;
8.247823911955978E+009;-2.482645920086900E+000;-2.597742389062909E+001;
8.248824412206103E+009;-2.526030582702104E+000;-2.819784919875700E+001;
8.249824912456228E+009;-2.527102824244143E+000;-3.084072489531610E+001;
8.250825412706353E+009;-2.498734018388979E+000;-3.317596850327762E+001;
8.251825912956478E+009;-2.524883799749656E+000;-3.580602472030838E+001;
8.252826413206603E+009;-2.554355174560644E+000;-3.810429696059325E+001;
8.253826913456728E+009;-2.535609760356712E+000;-4.069354900852531E+001;
8.254827413706854E+009;-2.531557257858981E+000;-4.301881677040245E+001;
8.255827913956979E+009;-2.537943725973408E+000;-4.553222716982756E+001;
8.256828414207104E+009;-2.535812791029107E+000;-4.774021937032345E+001;
8.257828914457229E+009;-2.522303747251447E+000;-5.034942312925001E+001;
8.258829414707354E+009;-2.521701325245401E+000;-5.273658881960036E+001;
8.259829914957479E+009;-2.535381871082914E+000;-5.538395626890915E+001;
8.260830415207604E+009;-2.502454817872073E+000;-5.761580094605702E+001;
8.261830915457729E+009;-2.513446578636920E+000;-5.988688001650654E+001;
8.262831415707854E+009;-2.499274500700329E+000;-6.236391860391888E+001;
8.263831915957979E+009;-2.486938638655329E+000;-6.461438480662434E+001;
8.264832416208104E+009;-2.483554881401778E+000;-6.730960191814283E+001;
8.265832916458229E+009;-2.470473385483092E+000;-6.933484512721314E+001;
8.266833416708354E+009;-2.454781791535357E+000;-7.175048156583348E+001;
8.267833916958479E+009;-2.465557417538917E+000;-7.411554187896344E+001;
8.268834417208605E+009;-2.438921022308466E+000;-7.619205281188241E+001;
8.269834917458729E+009;-2.402065856633338E+000;-7.870949610831308E+001;
8.270835417708855E+009;-2.419607019672565E+000;-8.098645572214338E+001;
8.271835917958980E+009;-2.390855148660334E+000;-8.319035276499604E+001;
8.272836418209105E+009;-2.337522707494493E+000;-8.543687298185770E+001;
8.273836918459230E+009;-2.343411620858771E+000;-8.763736554259731E+001;
8.274837418709354E+009;-2.327480403255983E+000;-8.984012224669172E+001;
8.275837918959480E+009;-2.342008421113293E+000;-9.224728330840252E+001;
8.276838419209604E+009;-2.290445725854816E+000;-9.411367511044249E+001;
8.277838919459730E+009;-2.272320824685512E+000;-9.671559842723369E+001;
8.278839419709855E+009;-2.271273111729663E+000;-9.888659146145261E+001;
8.279839919959980E+009;-2.232575459382797E+000;-1.008381913429251E+002;
8.280840420210105E+009;-2.180694514021353E+000;-1.029581054200991E+002;
8.281840920460230E+009;-2.204161984961810E+000;-1.051822302226216E+002;
8.282841420710356E+009;-2.182420874849011E+000;-1.074480235473758E+002;
8.283841920960480E+009;-2.156129579438401E+000;-1.095822308785467E+002;
8.284842421210606E+009;-2.100147778065487E+000;-1.116527467302942E+002;
8.285842921460731E+009;-2.101494567930422E+000;-1.137130232317392E+002;
8.286843421710856E+009;-2.098951450309150E+000;-1.157806655763515E+002;
8.287843921960980E+009;-2.059411619527664E+000;-1.176999322081985E+002;
8.288844422211105E+009;-2.002596597845946E+000;-1.198501289152564E+002;
8.289844922461230E+009;-2.014609443393821E+000;-1.219703043977826E+002;
8.290845422711355E+009;-1.981951039217886E+000;-1.238496348713629E+002;
8.291845922961481E+009;-1.961970002017241E+000;-1.259834707494558E+002;
8.292846423211606E+009;-1.942960201077641E+000;-1.280195325802659E+002;
8.293846923461731E+009;-1.915445499810592E+000;-1.301529713547153E+002;
8.294847423711856E+009;-1.898299663837266E+000;-1.321423044546915E+002;
8.295847923961981E+009;-1.888492346858215E+000;-1.340030984018205E+002;
8.296848424212106E+009;-1.823208856568859E+000;-1.360517534744700E+002;
8.297848924462231E+009;-1.814175879526848E+000;-1.380653029665083E+002;
8.298849424712357E+009;-1.783538670808025E+000;-1.400050865303776E+002;
8.299849924962482E+009;-1.757495699644053E+000;-1.419235528169943E+002;
8.300850425212606E+009;-1.732618350294990E+000;-1.438170481889974E+002;
8.301850925462731E+009;-1.730701653083052E+000;-1.457675827764833E+002;
8.302851425712856E+009;-1.717294775928588E+000;-1.477166767814706E+002;
8.303851925962981E+009;-1.674811912854781E+000;-1.497438927635428E+002;
8.304852426213106E+009;-1.656638468928415E+000;-1.516276990248905E+002;
8.305852926463232E+009;-1.629713633634549E+000;-1.536582283361576E+002;
8.306853426713357E+009;-1.628156951465174E+000;-1.554426227549658E+002;
8.307853926963482E+009;-1.588348684646186E+000;-1.572835605906467E+002;
8.308854427213607E+009;-1.591242141268419E+000;-1.592808717869550E+002;
8.309854927463732E+009;-1.552696777422412E+000;-1.610629506419509E+002;
8.310855427713857E+009;-1.550457300637989E+000;-1.631184924708809E+002;
8.311855927963982E+009;-1.526224499159763E+000;-1.650969765134383E+002;
8.312856428214108E+009;-1.507434971027461E+000;-1.669945934636792E+002;
8.313856928464232E+009;-1.491463370959341E+000;-1.689194124457678E+002;
8.314857428714357E+009;-1.487308842919422E+000;-1.707660108529781E+002;
8.315857928964482E+009;-1.457746571752399E+000;-1.726238735897315E+002;
8.316858429214607E+009;-1.459471041542005E+000;-1.744855203248575E+002;
8.317858929464732E+009;-1.439546793442079E+000;-1.765448920271195E+002;
8.318859429714857E+009;-1.434764532568692E+000;-1.783449195365211E+002;
8.319859929964983E+009;-1.429717150399024E+000;1.796524773096444E+002;
8.320860430215108E+009;-1.413537274832870E+000;1.777975294967229E+002;
8.321860930465233E+009;-1.410989769006628E+000;1.757347482999001E+002;
8.322861430715358E+009;-1.392041435171384E+000;1.738002040309184E+002;
8.323861930965483E+009;-1.389647757823254E+000;1.718684962988977E+002;
8.324862431215608E+009;-1.379009489416734E+000;1.698422940288698E+002;
8.325862931465733E+009;-1.386682569186555E+000;1.680213791970317E+002;
8.326863431715859E+009;-1.381309328820593E+000;1.661486646662588E+002;
8.327863931965982E+009;-1.384323437955034E+000;1.640812404899502E+002;
8.328864432216108E+009;-1.380923088871606E+000;1.620742994562586E+002;
8.329864932466233E+009;-1.406817489890377E+000;1.598639956141340E+002;
8.330865432716358E+009;-1.386432688322934E+000;1.579281083513849E+002;
8.331865932966483E+009;-1.376687152644359E+000;1.560183488383720E+002;
8.332866433216608E+009;-1.421486431826524E+000;1.541276068766261E+002;
8.333866933466734E+009;-1.423996978077022E+000;1.520238182690062E+002;
8.334867433716858E+009;-1.413916429872348E+000;1.499385504204050E+002;
8.335867933966984E+009;-1.419637955690188E+000;1.477880585021133E+002;
8.336868434217109E+009;-1.439058658893078E+000;1.458100007978356E+002;
8.337868934467234E+009;-1.443089983895209E+000;1.436298305588074E+002;
8.338869434717359E+009;-1.468206244085025E+000;1.416049523376863E+002;
8.339869934967484E+009;-1.475254137631406E+000;1.396033271768287E+002;
8.340870435217609E+009;-1.474537674097860E+000;1.374544354729543E+002;
8.341870935467733E+009;-1.500540818785183E+000;1.353196517991761E+002;
8.342871435717859E+009;-1.522498874187063E+000;1.332268609935593E+002;
8.343871935967984E+009;-1.545381677943409E+000;1.311917980743324E+002;
8.344872436218109E+009;-1.567954973848333E+000;1.290203301978599E+002;
8.345872936468234E+009;-1.547261597672611E+000;1.266327163172999E+002;
8.346873436718359E+009;-1.604845845543609E+000;1.245789343185020E+002;
8.347873936968484E+009;-1.607892029707705E+000;1.223298634996934E+002;
8.348874437218609E+009;-1.643643721032541E+000;1.201993243994595E+002;
8.349874937468735E+009;-1.671643632717310E+000;1.178989443953712E+002;
8.350875437718860E+009;-1.687916077114584E+000;1.156054808203390E+002;
8.351875937968985E+009;-1.717098897125914E+000;1.134094738670943E+002;
8.352876438219110E+009;-1.740940516920438E+000;1.112061275913549E+002;
8.353876938469235E+009;-1.786372916878416E+000;1.089513501376972E+002;
8.354877438719359E+009;-1.778359950890883E+000;1.065537997123941E+002;
8.355877938969484E+009;-1.813206582463319E+000;1.042133758147552E+002;
8.356878439219610E+009;-1.870376400798715E+000;1.021137234107331E+002;
8.357878939469735E+009;-1.857046325896586E+000;9.954790201682476E+001;
8.358879439719860E+009;-1.903648477969558E+000;9.749257951457417E+001;
8.359879939969985E+009;-1.933905894960434E+000;9.506994576521377E+001;
8.360880440220110E+009;-1.958667914310916E+000;9.247329325677410E+001;
8.361880940470235E+009;-1.966112611294855E+000;9.036481412163967E+001;
8.362881440720360E+009;-2.026560100000964E+000;8.797028837801399E+001;
8.363881940970486E+009;-2.041770340609825E+000;8.560958527622780E+001;
8.364882441220611E+009;-2.090773283705997E+000;8.298308154548657E+001;
8.365882941470736E+009;-2.094256995189690E+000;8.101608855965998E+001;
8.366883441720861E+009;-2.105520022957064E+000;7.819126842149967E+001;
8.367883941970985E+009;-2.164264961175534E+000;7.572821081081322E+001;
8.368884442221110E+009;-2.184645065466610E+000;7.348640756188668E+001;
8.369884942471235E+009;-2.202107882292745E+000;7.090377929836694E+001;
8.370885442721361E+009;-2.235931247788657E+000;6.845486810233327E+001;
8.371885942971486E+009;-2.245571541927776E+000;6.579340850182678E+001;
8.372886443221611E+009;-2.286481194690464E+000;6.331752490172823E+001;
8.373886943471736E+009;-2.318147876223830E+000;6.081793140951721E+001;
8.374887443721861E+009;-2.357634235042539E+000;5.841006648230908E+001;
8.375887943971986E+009;-2.395572092523302E+000;5.590749733213958E+001;
8.376888444222111E+009;-2.379732432510030E+000;5.346989641749154E+001;
8.377888944472237E+009;-2.445027877870475E+000;5.083518118083629E+001;
8.378889444722361E+009;-2.394188805310798E+000;4.820492380403261E+001;
8.379889944972487E+009;-2.437697192541777E+000;4.582131481445496E+001;
8.380890445222611E+009;-2.434896176928567E+000;4.318234936596443E+001;
8.381890945472736E+009;-2.468619329383101E+000;4.062673615955556E+001;
8.382891445722861E+009;-2.481092392351660E+000;3.828560578261720E+001;
8.383891945972986E+009;-2.504713122253087E+000;3.570691632749922E+001;
8.384892446223112E+009;-2.504936357003739E+000;3.311754317713491E+001;
8.385892946473236E+009;-2.542097474340737E+000;3.047427245632038E+001;
8.386893446723362E+009;-2.534969923843363E+000;2.818058506924997E+001;
8.387893946973487E+009;-2.546622893146119E+000;2.552501138758713E+001;
8.388894447223612E+009;-2.565536706926524E+000;2.298471392172611E+001;
8.389894947473737E+009;-2.584293587290530E+000;2.061270503865443E+001;
8.390895447723862E+009;-2.547179506883003E+000;1.799974558560613E+001;
8.391895947973988E+009;-2.577893210478393E+000;1.557818774679627E+001;
8.392896448224112E+009;-2.570994351682906E+000;1.288042423529970E+001;
8.393896948474237E+009;-2.603253501881083E+000;1.043675434834158E+001;
8.394897448724362E+009;-2.559308512147988E+000;7.979822614379083E+000;
8.395897948974487E+009;-2.574709549151763E+000;5.500939959586179E+000;
8.396898449224612E+009;-2.546179368033577E+000;2.933854458891348E+000;
8.397898949474737E+009;-2.560326086251249E+000;4.591216478826717E-001;
8.398899449724862E+009;-2.523712475834196E+000;-1.776050507065860E+000;
8.399899949974987E+009;-2.533403470396344E+000;-4.282052790456339E+000;
8.400900450225113E+009;-2.526663447774671E+000;-6.740980666965652E+000;
8.401900950475238E+009;-2.519571117883007E+000;-9.089832509596505E+000;
8.402901450725363E+009;-2.521166995118808E+000;-1.150207620435488E+001;
8.403901950975488E+009;-2.487921974044663E+000;-1.390064702870089E+001;
8.404902451225613E+009;-2.483431925332733E+000;-1.636174372108961E+001;
8.405902951475738E+009;-2.487755038049986E+000;-1.883123288718112E+001;
8.406903451725863E+009;-2.464859265213152E+000;-2.098074995649120E+001;
8.407903951975988E+009;-2.462751135781979E+000;-2.354760680678501E+001;
8.408904452226113E+009;-2.434638928787495E+000;-2.590434124774705E+001;
8.409904952476238E+009;-2.414886895016762E+000;-2.815943416031533E+001;
8.410905452726363E+009;-2.416643739741585E+000;-3.049362498122619E+001;
8.411905952976488E+009;-2.392893737810002E+000;-3.269385253402641E+001;
8.412906453226613E+009;-2.365519214218997E+000;-3.512745645900129E+001;
8.413906953476738E+009;-2.368245765877049E+000;-3.724612132413316E+001;
8.414907453726864E+009;-2.339390274889359E+000;-3.959264628006739E+001;
8.415907953976989E+009;-2.357898421645841E+000;-4.186625716197938E+001;
8.416908454227114E+009;-2.314488295801843E+000;-4.399177422475559E+001;
8.417908954477239E+009;-2.313852538843702E+000;-4.643472196046471E+001;
8.418909454727364E+009;-2.276923665779496E+000;-4.871450301393479E+001;
8.419909954977489E+009;-2.266416555560209E+000;-5.063226196114938E+001;
8.420910455227613E+009;-2.249316420014133E+000;-5.304789281850303E+001;
8.421910955477739E+009;-2.245108736210200E+000;-5.539930309474902E+001;
8.422911455727864E+009;-2.231539087683557E+000;-5.743239596482636E+001;
8.423911955977989E+009;-2.206620464440053E+000;-5.966494240044656E+001;
8.424912456228114E+009;-2.195262519348083E+000;-6.164340099516789E+001;
8.425912956478239E+009;-2.178145564046266E+000;-6.411430353126818E+001;
8.426913456728364E+009;-2.178222652105275E+000;-6.610797876849688E+001;
8.427913956978489E+009;-2.156864717390898E+000;-6.830256851524841E+001;
8.428914457228615E+009;-2.152806979440132E+000;-7.048465350816653E+001;
8.429914957478739E+009;-2.129328681075062E+000;-7.258445084313627E+001;
8.430915457728865E+009;-2.114741792105922E+000;-7.474692329015804E+001;
8.431915957978990E+009;-2.088727874768587E+000;-7.684430374201942E+001;
8.432916458229115E+009;-2.091543725512984E+000;-7.904829775709243E+001;
8.433916958479240E+009;-2.069944741455182E+000;-8.116934315725591E+001;
8.434917458729364E+009;-2.065069115530202E+000;-8.341157990263201E+001;
8.435917958979490E+009;-2.041897166566070E+000;-8.548937509348745E+001;
8.436918459229614E+009;-2.056601639440961E+000;-8.767265190167318E+001;
8.437918959479740E+009;-2.026743790879822E+000;-8.970083784808732E+001;
8.438919459729865E+009;-2.005989847003145E+000;-9.176996398488885E+001;
8.439919959979990E+009;-2.010390313704161E+000;-9.396704282888885E+001;
8.440920460230115E+009;-2.009954939554302E+000;-9.597660454959065E+001;
8.441920960480240E+009;-1.996157003558002E+000;-9.793736343146300E+001;
8.442921460730366E+009;-1.956696871117350E+000;-1.002372241605664E+002;
8.443921960980490E+009;-1.996611515239851E+000;-1.022100182046119E+002;
8.444922461230616E+009;-1.949925673175603E+000;-1.043941522513952E+002;
8.445922961480741E+009;-1.975016893658694E+000;-1.063990120059165E+002;
8.446923461730866E+009;-1.962986709245577E+000;-1.086414446972446E+002;
8.447923961980990E+009;-1.944670885069175E+000;-1.106715095966685E+002;
8.448924462231115E+009;-1.954100471562679E+000;-1.126555971446464E+002;
8.449924962481240E+009;-1.916099975528496E+000;-1.147850535144474E+002;
8.450925462731365E+009;-1.936208671962270E+000;-1.167868486205659E+002;
8.451925962981491E+009;-1.917002808571650E+000;-1.188619533415565E+002;
8.452926463231616E+009;-1.920631200433426E+000;-1.208898599566930E+002;
8.453926963481741E+009;-1.921296824338000E+000;-1.231143717799825E+002;
8.454927463731866E+009;-1.907577321361968E+000;-1.251223317745749E+002;
8.455927963981991E+009;-1.891720432179400E+000;-1.272485032476885E+002;
8.456928464232116E+009;-1.904885259548309E+000;-1.294147602588247E+002;
8.457928964482241E+009;-1.916050834182946E+000;-1.315630766003230E+002;
8.458929464732367E+009;-1.901118974562306E+000;-1.336491665538991E+002;
8.459929964982492E+009;-1.893843069006768E+000;-1.355240341541946E+002;
8.460930465232616E+009;-1.904023997343237E+000;-1.377190919030884E+002;
8.461930965482741E+009;-1.870913124981618E+000;-1.396524489745107E+002;
8.462931465732866E+009;-1.887787490744797E+000;-1.417568401890998E+002;
8.463931965982991E+009;-1.887653377542491E+000;-1.439748268629645E+002;
8.464932466233116E+009;-1.885160398945585E+000;-1.461052446237392E+002;
8.465932966483242E+009;-1.881855946340042E+000;-1.481034478466975E+002;
8.466933466733367E+009;-1.884516441443440E+000;-1.501047432761669E+002;
8.467933966983492E+009;-1.893144303177685E+000;-1.523909463070136E+002;
8.468934467233617E+009;-1.896681937151505E+000;-1.544833051497979E+002;
8.469934967483742E+009;-1.886878633560082E+000;-1.563953909337530E+002;
8.470935467733867E+009;-1.896949690973412E+000;-1.587517445400978E+002;
8.471935967983992E+009;-1.880455106580049E+000;-1.606048212092039E+002;
8.472936468234118E+009;-1.862714184274886E+000;-1.627800438953881E+002;
8.473936968484242E+009;-1.878042788642046E+000;-1.649783147428967E+002;
8.474937468734367E+009;-1.897379106618809E+000;-1.670061585959424E+002;
8.475937968984492E+009;-1.897782147574510E+000;-1.692044309913936E+002;
8.476938469234617E+009;-1.866694980019234E+000;-1.712313127707421E+002;
8.477938969484742E+009;-1.838022302611361E+000;-1.734657256298576E+002;
8.478939469734867E+009;-1.837778482764282E+000;-1.756098770634070E+002;
8.479939969984993E+009;-1.843771478848386E+000;-1.776749869443297E+002;
8.480940470235118E+009;-1.858861641969556E+000;-1.797399389692507E+002;
8.481940970485243E+009;-1.854804467616647E+000;1.780082830364848E+002;
8.482941470735368E+009;-1.831355044270856E+000;1.760542040153862E+002;
8.483941970985493E+009;-1.827015964136499E+000;1.740170271783594E+002;
8.484942471235618E+009;-1.832248305842733E+000;1.719400260133256E+002;
8.485942971485743E+009;-1.842426859448595E+000;1.695198553857117E+002;
8.486943471735869E+009;-1.828772404374500E+000;1.675668926179370E+002;
8.487943971985992E+009;-1.845998228312546E+000;1.654473529711474E+002;
8.488944472236118E+009;-1.838744665751276E+000;1.633236971424124E+002;
8.489944972486243E+009;-1.787466871419097E+000;1.611384898722715E+002;
8.490945472736368E+009;-1.829165946590210E+000;1.590278241355800E+002;
8.491945972986493E+009;-1.808592668780134E+000;1.569668375720211E+002;
8.492946473236618E+009;-1.819605952197818E+000;1.549392184735915E+002;
8.493946973486744E+009;-1.815149501530620E+000;1.525751387787519E+002;
8.494947473736868E+009;-1.806522187563831E+000;1.503057854600424E+002;
8.495947973986994E+009;-1.812242397289366E+000;1.483332722115319E+002;
8.496948474237119E+009;-1.808597842441835E+000;1.461045591060542E+002;
8.497948974487244E+009;-1.805798030699003E+000;1.440165797393512E+002;
8.498949474737369E+009;-1.785658923573015E+000;1.418678976112306E+002;
8.499949974987494E+009;-1.774754021852238E+000;1.395706508697322E+002;
8.500950475237619E+009;-1.803815783511537E+000;1.374957350655254E+002;
8.501950975487743E+009;-1.737163307935460E+000;1.355145473604636E+002;
8.502951475737869E+009;-1.768634835552294E+000;1.331473992456722E+002;
8.503951975987994E+009;-1.761041310197778E+000;1.309884770690277E+002;
8.504952476238119E+009;-1.774570534730259E+000;1.287910633461899E+002;
8.505952976488244E+009;-1.779154420990548E+000;1.268121341872200E+002;
8.506953476738369E+009;-1.738380536341234E+000;1.243029091454595E+002;
8.507953976988494E+009;-1.737401724795668E+000;1.224001290523587E+002;
8.508954477238619E+009;-1.755732490791699E+000;1.201632741567829E+002;
8.509954977488745E+009;-1.739739357019840E+000;1.179406246663700E+002;
8.510955477738870E+009;-1.734163504727845E+000;1.159377660160090E+002;
8.511955977988995E+009;-1.724589200098387E+000;1.137429792417800E+002;
8.512956478239120E+009;-1.739839880307915E+000;1.116566257175751E+002;
8.513956978489245E+009;-1.735594327401518E+000;1.091393214248372E+002;
8.514957478739369E+009;-1.753808214079213E+000;1.071598816262971E+002;
8.515957978989494E+009;-1.719735648493159E+000;1.049986732956990E+002;
8.516958479239620E+009;-1.724807713653184E+000;1.028542803297115E+002;
8.517958979489745E+009;-1.732175729097711E+000;1.006099849386853E+002;
8.518959479739870E+009;-1.737049400325671E+000;9.841993664615202E+001;
8.519959979989995E+009;-1.732350571705709E+000;9.617877470166025E+001;
8.520960480240120E+009;-1.736426913709520E+000;9.408348567832550E+001;
8.521960980490245E+009;-1.754550028461188E+000;9.179028736388412E+001;
8.522961480740370E+009;-1.740045538677854E+000;8.967930693999644E+001;
8.523961980990496E+009;-1.755104736899724E+000;8.737609695023413E+001;
8.524962481240621E+009;-1.765968778024528E+000;8.518636338972438E+001;
8.525962981490746E+009;-1.771091038626115E+000;8.302012820702136E+001;
8.526963481740871E+009;-1.755701924886708E+000;8.063659083782640E+001;
8.527963981990995E+009;-1.807051337888850E+000;7.837722738491495E+001;
8.528964482241120E+009;-1.780975806535252E+000;7.638051548558984E+001;
8.529964982491245E+009;-1.793689920109914E+000;7.412131114391976E+001;
8.530965482741371E+009;-1.796859115040774E+000;7.181096461493759E+001;
8.531965982991496E+009;-1.809822580592805E+000;6.956637916272223E+001;
8.532966483241621E+009;-1.830914746729633E+000;6.711984049605272E+001;
8.533966983491746E+009;-1.855687778600347E+000;6.485491067849208E+001;
8.534967483741871E+009;-1.868336991661739E+000;6.277560682366249E+001;
8.535967983991996E+009;-1.874688925990883E+000;6.045238106528286E+001;
8.536968484242121E+009;-1.876494893587899E+000;5.808699816858842E+001;
8.537968984492247E+009;-1.900461987010842E+000;5.576075152204499E+001;
8.538969484742371E+009;-1.915872710894988E+000;5.359696656902518E+001;
8.539969984992497E+009;-1.955803800588439E+000;5.111146531201985E+001;
8.540970485242621E+009;-1.963716333210455E+000;4.873271408012673E+001;
8.541970985492746E+009;-1.998565810421652E+000;4.669975383754075E+001;
8.542971485742871E+009;-2.001770065189495E+000;4.415987934339508E+001;
8.543971985992996E+009;-2.010722228708403E+000;4.186213917014338E+001;
8.544972486243122E+009;-2.046398087092145E+000;3.955510528038112E+001;
8.545972986493246E+009;-2.057474873349956E+000;3.708317247098835E+001;
8.546973486743372E+009;-2.094484934128353E+000;3.488247120767028E+001;
8.547973986993497E+009;-2.096669260964667E+000;3.240819844051494E+001;
8.548974487243622E+009;-2.118274601814201E+000;3.014165202233892E+001;
8.549974987493747E+009;-2.162593511343643E+000;2.763184837515701E+001;
8.550975487743872E+009;-2.184068315330490E+000;2.536943727994387E+001;
8.551975987993998E+009;-2.204862232854816E+000;2.278734117256120E+001;
8.552976488244122E+009;-2.220949519012383E+000;2.046266024388077E+001;
8.553976988494247E+009;-2.265858021709385E+000;1.812170756483169E+001;
8.554977488744372E+009;-2.238516968265583E+000;1.549752102378000E+001;
8.555977988994497E+009;-2.316799932301943E+000;1.314607077142601E+001;
8.556978489244622E+009;-2.342573717418953E+000;1.061642036989940E+001;
